GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0022000047,1610612765,Pistons,DET,Detroit,240:00,0.62,0.38,0.415,0.038,0.368,0.028,0.217,0.264,0.377,0.409,0.591,0.923,0.077,0.6,0.4
0022000048,1610612754,Pacers,IND,Indiana,240:00,0.607,0.393,0.5589999999999999,0.07200000000000001,0.324,0.135,0.117,0.14400000000000002,0.486,0.484,0.516,1.0,0.0,0.628,0.3720000000000001
0022000048,1610612738,Celtics,BOS,Boston,240:00,0.725,0.275,0.534,0.069,0.233,0.138,0.233,0.181,0.466,0.419,0.581,0.889,0.111,0.525,0.475
0022000055,1610612758,Kings,SAC,Sacramento,240:00,0.649,0.35100000000000003,0.48,0.048,0.384,0.112,0.136,0.29600000000000004,0.4320000000000001,0.6,0.4,0.938,0.063,0.7170000000000001,0.28300000000000003
0022000055,1610612743,Nuggets,DEN,Denver,240:00,0.654,0.34600000000000003,0.574,0.104,0.287,0.122,0.139,0.122,0.47,0.515,0.485,0.909,0.091,0.614,0.386
0022000050,1610612764,Wizards,WAS,Washington,240:00,0.56,0.44,0.505,0.206,0.28,0.075,0.215,0.084,0.299,0.556,0.444,1.0,0.0,0.6759999999999999,0.324
0022000050,1610612741,Bulls,CHI,Chicago,240:00,0.586,0.414,0.4,0.052000000000000005,0.391,0.035,0.209,0.2,0.348,0.609,0.391,0.8,0.2,0.684,0.316
0022000052,1610612753,Magic,ORL,Orlando,240:00,0.7709999999999999,0.229,0.7120000000000001,0.102,0.17800000000000002,0.059,0.11,0.127,0.61,0.476,0.524,0.857,0.14300000000000002,0.531,0.469
0022000052,1610612760,Thunder,OKC,Oklahoma City,240:00,0.609,0.391,0.598,0.056,0.308,0.037000000000000005,0.093,0.103,0.542,0.375,0.625,0.727,0.273,0.465,0.535
0022000060,1610612759,Spurs,SAS,San Antonio,240:00,0.7240000000000001,0.276,0.561,0.131,0.28,0.17800000000000002,0.159,0.234,0.43,0.5329999999999999,0.467,0.9,0.1,0.625,0.375
0022000060,1610612747,Lakers,LAL,Los Angeles,240:00,0.6829999999999999,0.317,0.529,0.149,0.34700000000000003,0.19,0.124,0.091,0.38,0.406,0.594,0.857,0.14300000000000002,0.5429999999999999,0.457
0022000057,1610612751,Nets,BKN,Brooklyn,240:00,0.59,0.41,0.483,0.055,0.393,0.069,0.124,0.124,0.428,0.486,0.514,0.684,0.316,0.556,0.444
0022000057,1610612737,Hawks,ATL,Atlanta,240:00,0.535,0.465,0.411,0.057,0.383,0.071,0.206,0.142,0.355,0.379,0.621,0.889,0.111,0.574,0.426
0022000056,1610612763,Grizzlies,MEM,Memphis,240:00,0.645,0.355,0.579,0.15,0.252,0.093,0.168,0.112,0.43,0.5479999999999999,0.452,1.0,0.0,0.65,0.35
0022000056,1610612738,Celtics,BOS,Boston,240:00,0.5710000000000001,0.429,0.524,0.111,0.381,0.23,0.095,0.28600000000000003,0.413,0.515,0.485,0.625,0.375,0.551,0.449
0022000061,1610612757,Trail Blazers,POR,Portland,240:00,0.5,0.5,0.381,0.133,0.343,0.114,0.276,0.105,0.248,0.35,0.65,0.583,0.417,0.438,0.563
0022000061,1610612746,Clippers,LAC,LA,240:00,0.6,0.4,0.453,0.047,0.422,0.133,0.125,0.133,0.406,0.483,0.517,0.889,0.111,0.638,0.362
0022000058,1610612749,Bucks,MIL,Milwaukee,240:00,0.598,0.402,0.444,0.111,0.444,0.093,0.111,0.241,0.333,0.542,0.458,0.813,0.188,0.65,0.35
0022000058,1610612748,Heat,MIA,Miami,240:00,0.524,0.476,0.42,0.118,0.378,0.118,0.202,0.16,0.303,0.48,0.52,0.867,0.133,0.625,0.375
0022000059,1610612742,Mavericks,DAL,Dallas,240:00,0.517,0.483,0.444,0.02,0.364,0.172,0.192,0.28300000000000003,0.424,0.545,0.455,1.0,0.0,0.706,0.294
0022000059,1610612766,Hornets,CHA,Charlotte,240:00,0.595,0.405,0.475,0.102,0.381,0.136,0.14400000000000002,0.16899999999999998,0.373,0.5710000000000001,0.429,0.933,0.067,0.698,0.302
0022000064,1610612755,76ers,PHI,Philadelphia,240:00,0.637,0.363,0.5,0.121,0.388,0.155,0.112,0.017,0.379,0.31,0.69,0.933,0.067,0.523,0.477
0022000064,1610612753,Magic,ORL,Orlando,240:00,0.705,0.295,0.565,0.109,0.228,0.022,0.207,0.174,0.457,0.423,0.5770000000000001,0.857,0.14300000000000002,0.515,0.485
0022000065,1610612758,Kings,SAC,Sacramento,240:00,0.6559999999999999,0.344,0.5710000000000001,0.084,0.277,0.17600000000000002,0.151,0.218,0.487,0.471,0.529,0.636,0.364,0.511,0.489
0022000065,1610612745,Rockets,HOU,Houston,240:00,0.581,0.419,0.525,0.0,0.32,0.156,0.156,0.16399999999999998,0.525,0.563,0.438,0.615,0.385,0.578,0.422
0022000062,1610612754,Pacers,IND,Indiana,240:00,0.598,0.402,0.4370000000000001,0.034,0.403,0.202,0.16,0.16,0.403,0.654,0.34600000000000003,0.688,0.313,0.667,0.333
0022000062,1610612739,Cavaliers,CLE,Cleveland,240:00,0.72,0.28,0.505,0.04,0.364,0.131,0.131,0.152,0.465,0.48,0.52,0.833,0.16699999999999998,0.595,0.405
0022000068,1610612762,Jazz,UTA,Utah,240:00,0.595,0.405,0.484,0.063,0.379,0.179,0.13699999999999998,0.189,0.421,0.391,0.609,0.583,0.417,0.457,0.5429999999999999
0022000068,1610612756,Suns,PHX,Phoenix,240:00,0.607,0.393,0.453,0.17,0.481,0.123,0.066,0.151,0.28300000000000003,0.458,0.542,0.882,0.118,0.634,0.366
0022000063,1610612764,Wizards,WAS,Washington,240:00,0.655,0.345,0.431,0.154,0.32299999999999995,0.015,0.246,0.177,0.277,0.464,0.536,1.0,0.0,0.643,0.35700000000000004
0022000063,1610612741,Bulls,CHI,Chicago,240:00,0.609,0.391,0.541,0.135,0.316,0.045,0.14300000000000002,0.14300000000000002,0.406,0.556,0.444,1.0,0.0,0.68,0.32
0022000066,1610612761,Raptors,TOR,Toronto,240:00,0.373,0.627,0.34,0.04,0.51,0.06,0.15,0.13,0.3,0.412,0.588,0.8240000000000001,0.17600000000000002,0.618,0.382
0022000066,1610612752,Knicks,NYK,New York,240:00,0.591,0.409,0.6990000000000001,0.12,0.108,0.048,0.193,0.205,0.578,0.621,0.379,1.0,0.0,0.6559999999999999,0.344
